name,date,public,country
Nelson Mandela International Day,2019-07-18,False,OM
Renaissance Day,2019-07-23,True,OM
Day of Arafah,2019-08-10,True,OM
Feast of the Sacrifice,2019-08-11,True,OM
Second Day of the Feast of the Sacrifice,2019-08-12,True,OM
Third Day of the Feast of the Sacrifice,2019-08-13,True,OM
Fourth Day of the Feast of the Sacrifice,2019-08-14,True,OM
Islamic New Year's Day,2019-08-31,True,OM
September Equinox,2019-09-23,False,OM
Birth of the Prophet,2019-11-09,True,OM
National Day,2019-11-18,True,OM
December Solstice,2019-12-22,False,OM
New Year's Eve,2019-12-31,False,OM
New Year's Day,2019-01-01,False,PK
Kashmir Day,2019-02-05,True,PK
World Wildlife Day,2019-03-03,False,PK
March Equinox,2019-03-20,False,PK
Paskistan Day,2019-03-23,True,PK
Labor Day,2019-05-01,True,PK
Mother's Day,2019-05-12,False,PK
Festival of Breaking the Fast,2019-06-04,True,PK
Second Day of the Festival of Breaking the Fast,2019-06-05,True,PK
Third Day of the Festival of Breaking the Fast,2019-06-06,True,PK
Father's Day,2019-06-16,False,PK
June Solstice,2019-06-21,False,PK
International Asteroid Day,2019-06-30,False,PK
Nelson Mandela International Day,2019-07-18,False,PK
Feast of the Sacrifice,2019-08-11,True,PK
Second Day of the Feast of the Sacrifice,2019-08-12,True,PK
Independence Day,2019-08-14,True,PK
Ashura,2019-09-09,True,PK
September Equinox,2019-09-23,False,PK
Birthday of Nabi,2019-11-09,True,PK
December Solstice,2019-12-22,False,PK
Birthday of Quaid-e-Azam Muhhamad Ali Jinnah,2019-12-25,True,PK
New Year's Eve,2019-12-31,False,PK
New Year's Day,2019-01-01,True,PW
World Wildlife Day,2019-03-03,False,PW
Youth Day,2019-03-15,True,PW
March Equinox,2019-03-20,False,PW
Senior Citizens' Day,2019-05-05,True,PW
Presidents' Day,2019-06-01,True,PW
June Solstice,2019-06-21,False,PW
International Asteroid Day,2019-06-30,False,PW
Constitution Day,2019-07-09,True,PW
Nelson Mandela International Day,2019-07-18,False,PW
Labor Day,2019-09-02,True,PW
September Equinox,2019-09-23,False,PW
Independence Day,2019-10-01,True,PW
United Nations Day,2019-10-24,True,PW
Family Day,2019-11-22,True,PW
Thanksgiving Day,2019-11-28,True,PW
December Solstice,2019-12-22,False,PW
Christmas Eve,2019-12-24,False,PW
Christmas Day,2019-12-25,True,PW
New Year's Eve,2019-12-31,False,PW
New Year's Day,2019-01-01,True,PS
March Equinox,2019-03-20,False,PS
Mother's Day,2019-03-21,False,PS
Muhammad's Ascension to Heaven,2019-04-02,True,PS
Labor Day,2019-05-01,True,PS
Festival of Breaking the Fast,2019-06-04,True,PS
June Solstice,2019-06-21,False,PS
Feast of the Sacrifice,2019-08-11,True,PS
Islamic New Year's Day,2019-08-31,True,PS
September Equinox,2019-09-23,False,PS
Birth of the Prophet,2019-11-09,True,PS
Independence Day,2019-11-15,True,PS
December Solstice,2019-12-22,False,PS
Christmas Eve,2019-12-24,False,PS
Christmas Day,2019-12-25,True,PS
New Year's Eve,2019-12-31,False,PS
New Year's Day,2019-01-01,True,PA
Martyrs' Day,2019-01-09,True,PA
World Wildlife Day,2019-03-03,False,PA
Shrove Monday,2019-03-04,True,PA
Shrove Tuesday,2019-03-05,True,PA
March Equinox,2019-03-20,False,PA
Good Friday,2019-04-19,True,PA
Easter,2019-04-21,False,PA
Labor Day,2019-05-01,True,PA
Father's Day,2019-06-16,False,PA
June Solstice,2019-06-21,False,PA
International Asteroid Day,2019-06-30,False,PA
Nelson Mandela International Day,2019-07-18,False,PA
September Equinox,2019-09-23,False,PA
Separation Day,2019-11-03,True,PA
Flag Day,2019-11-04,True,PA
Colón Day,2019-11-05,True,PA
First Shout for Independence of La Villa de los Santos,2019-11-10,True,PA
Independence Day,2019-11-28,True,PA
Mother's Day,2019-12-08,True,PA
December Solstice,2019-12-22,False,PA
Christmas Eve,2019-12-24,False,PA
Christmas Day,2019-12-25,True,PA
New Year's Eve,2019-12-31,False,PA
New Year's Day,2019-01-01,True,PG
World Wildlife Day,2019-03-03,False,PG
March Equinox,2019-03-20,False,PG
Good Friday,2019-04-19,True,PG
Holy Saturday,2019-04-20,True,PG
Easter,2019-04-21,False,PG
Easter Monday,2019-04-22,True,PG
Mother's Day,2019-05-12,False,PG
Queen's Birthday,2019-06-10,True,PG
June Solstice,2019-06-21,False,PG
International Asteroid Day,2019-06-30,False,PG
Nelson Mandela International Day,2019-07-18,False,PG
Remembrance Day,2019-07-23,True,PG
Repentance Day,2019-08-26,True,PG
Father's Day,2019-09-01,False,PG
Independence Day,2019-09-16,True,PG
September Equinox,2019-09-23,False,PG
December Solstice,2019-12-22,False,PG
Christmas Eve,2019-12-24,False,PG
Christmas Day,2019-12-25,True,PG
Boxing Day,2019-12-26,False,PG
New Year's Eve,2019-12-31,False,PG
New Year's Day,2019-01-01,True,PY
Day of Heroes,2019-03-01,True,PY
World Wildlife Day,2019-03-03,False,PY
March Equinox,2019-03-20,False,PY
Maundy Thursday,2019-04-18,True,PY
Good Friday,2019-04-19,True,PY
Easter,2019-04-21,False,PY
Labor Day,2019-05-01,True,PY
Independence Day,2019-05-14,True,PY
Mother's Day,2019-05-15,False,PY
Chaco Amistice Day,2019-06-12,True,PY
Father's Day,2019-06-16,False,PY
June Solstice,2019-06-21,False,PY
International Asteroid Day,2019-06-30,False,PY
Nelson Mandela International Day,2019-07-18,False,PY
Founding of Asunción,2019-08-15,True,PY
September Equinox,2019-09-23,False,PY
Boqueron Battle Victory Day,2019-09-29,True,PY
Columbus Day,2019-10-12,True,PY
Virgin of Caacupe,2019-12-08,True,PY
December Solstice,2019-12-22,False,PY
Christmas Eve,2019-12-24,False,PY
Christmas Day,2019-12-25,True,PY
New Year's Eve,2019-12-31,True,PY
New Year's Day,2019-01-01,True,PE
World Wildlife Day,2019-03-03,False,PE
March Equinox,2019-03-20,False,PE
Maundy Thursday,2019-04-18,True,PE
Good Friday,2019-04-19,True,PE
Easter,2019-04-21,False,PE
Labor Day,2019-05-01,True,PE
Mother's Day,2019-05-12,False,PE
Father's Day,2019-06-16,False,PE
June Solstice,2019-06-21,False,PE
Feast of Saints Peter and Paul,2019-06-29,True,PE
International Asteroid Day,2019-06-30,False,PE
Nelson Mandela International Day,2019-07-18,False,PE
Independence Day,2019-07-28,True,PE
Santa Rosa de Lima,2019-08-30,True,PE
September Equinox,2019-09-23,False,PE
Battle of Angamos,2019-10-08,True,PE
All Saints' Day,2019-11-01,True,PE
Feast of the Immaculate Conception,2019-12-08,True,PE
December Solstice,2019-12-22,False,PE
Christmas Eve,2019-12-24,False,PE
Christmas Day,2019-12-25,True,PE
New Year's Eve,2019-12-31,False,PE
New Year's Day,2019-01-01,True,PH
Chinese New Year's Day,2019-02-05,False,PH
World Wildlife Day,2019-03-03,False,PH
March Equinox,2019-03-20,False,PH
Day of Valor,2019-04-09,True,PH
Maundy Thursday,2019-04-18,True,PH
Good Friday,2019-04-19,True,PH
Holy Saturday,2019-04-20,False,PH
Labor Day,2019-05-01,True,PH
Mother's Day,2019-05-12,False,PH
Festival of Breaking the Fast,2019-06-04,True,PH
Independence Day,2019-06-12,True,PH
Father's Day,2019-06-16,False,PH
June Solstice,2019-06-21,False,PH
International Asteroid Day,2019-06-30,False,PH
Nelson Mandela International Day,2019-07-18,False,PH
Feast of the Sacrifice,2019-08-11,True,PH
Ninoy Aquino Day,2019-08-21,False,PH
National Heroes' Day,2019-08-26,True,PH
September Equinox,2019-09-23,False,PH
All Saints' Day,2019-11-01,False,PH
All Souls' Day,2019-11-02,False,PH
Bonifacio Day,2019-11-30,True,PH
Parents' Day,2019-12-02,False,PH
December Solstice,2019-12-22,False,PH
Christmas Eve,2019-12-24,False,PH
Christmas Day,2019-12-25,True,PH
Rizal Day,2019-12-30,True,PH
New Year's Eve,2019-12-31,False,PH
New Year's Day,2019-01-01,True,PN
Bounty Day,2019-01-23,True,PN
March Equinox,2019-03-20,False,PN
Good Friday,2019-04-19,True,PN
Easter,2019-04-21,False,PN
Easter Monday,2019-04-22,True,PN
ANZAC Day,2019-04-25,False,PN
Queen's Birthday,2019-06-09,True,PN
June Solstice,2019-06-21,False,PN
Pitcairn Day,2019-07-02,True,PN
September Equinox,2019-09-23,False,PN
Remembrance Day,2019-11-11,False,PN
December Solstice,2019-12-22,False,PN
Christmas Eve,2019-12-24,False,PN
Christmas Day,2019-12-25,True,PN
Boxing Day,2019-12-26,True,PN
New Year's Eve,2019-12-31,False,PN
New Year's Day,2019-01-01,True,PL
Epiphany,2019-01-06,True,PL
Grandmother's Day,2019-01-21,False,PL
Grandfather's Day,2019-01-22,False,PL
Public Employment Services Workers' Day,2019-01-27,False,PL
Traders' Day,2019-02-02,False,PL
Prison Service Day,2019-02-08,False,PL
Valentine's Day,2019-02-14,False,PL
Cat's Day,2019-02-17,False,PL
Crime Victims Day,2019-02-22,False,PL
Fat Thursday,2019-02-28,False,PL
"National ""Cursed Soldiers"" Day",2019-03-01,False,PL
World Wildlife Day,2019-03-03,False,PL
Shrove Tuesday,2019-03-05,False,PL
Ash Wednesday,2019-03-06,False,PL
International Women's Day,2019-03-08,False,PL
Day of Polish Statistics,2019-03-09,False,PL
International Men's Day,2019-03-10,False,PL
World Consumer Rights Day,2019-03-15,False,PL
Earth Day,2019-03-20,False,PL
March Equinox,2019-03-20,False,PL
Truant's Day,2019-03-21,False,PL
Polish-Hungarian Friendship Day,2019-03-23,False,PL
National Life Day,2019-03-24,False,PL
ABW Day,2019-04-06,False,PL
Katyn Memorial Day,2019-04-13,False,PL
Coma Patients' Day,2019-04-18,False,PL
Maundy Thursday,2019-04-18,False,PL
Good Friday,2019-04-19,False,PL
Warsaw Ghetto Uprising,2019-04-19,False,PL
Holy Saturday,2019-04-20,False,PL
Easter,2019-04-21,True,PL
Easter Monday,2019-04-22,True,PL
International Mother Earth Day,2019-04-22,False,PL
Day for Safety and Health at Work,2019-04-28,False,PL
International Workers' Memorial Day,2019-04-28,False,PL
EU Accession Day,2019-05-01,False,PL
Labor Day,2019-05-01,False,PL
State Holiday,2019-05-01,True,PL
Flag Day,2019-05-02,False,PL
Polish Diaspora Day,2019-05-02,False,PL
Constitution Day,2019-05-03,True,PL
Firefighters' Day,2019-05-04,False,PL
International Firefighters' Day,2019-05-04,False,PL
Victory Day,2019-05-08,False,PL
Europe Day,2019-05-09,False,PL
Border Guard's Day,2019-05-16,False,PL
Mother's Day,2019-05-26,False,PL
Local Government's Day,2019-05-27,False,PL
International Day of United Nations Peacekeepers,2019-05-29,False,PL
Veteran of Overseas Military Activities' Day,2019-05-29,False,PL
Foster Care Day,2019-05-30,False,PL
World No Tobacco Day,2019-05-31,False,PL
Children's Day,2019-06-01,False,PL
Day Without Alcohol,2019-06-01,False,PL
Day of Freedom and Citizens' Rights,2019-06-04,False,PL
Pentecost,2019-06-09,True,PL
Government Protection Bureau's Day,2019-06-12,False,PL
Military Gendarmerie's Day,2019-06-13,False,PL
National Day of Remembrance of Nazi Concentration Camps Victims,2019-06-14,False,PL
Feast of Corpus Christi,2019-06-20,True,PL
June Solstice,2019-06-21,False,PL
Kupala Night,2019-06-21,False,PL
Father's Day,2019-06-23,False,PL
Saint John's Eve,2019-06-23,False,PL
National Day of Remembrance of Poznań 1956 Protests,2019-06-28,False,PL
International Asteroid Day,2019-06-30,False,PL
Dog's Day,2019-07-01,False,PL
National Day of Remembrance of Victims of the Genocide Committed by Ukrainian Nationalists on Citizens of the Second Polish Republic,2019-07-11,False,PL
Nelson Mandela International Day,2019-07-18,False,PL
Police Day,2019-07-24,False,PL
Treasury Day,2019-07-31,False,PL
National Warsaw Uprising Remembrance Day,2019-08-01,False,PL
Genocide Remembrance Day of the Roma and Sinti,2019-08-02,False,PL
Power Engineer's Day,2019-08-14,False,PL
Armed Forces Day,2019-08-15,False,PL
Assumption of Mary,2019-08-15,True,PL
Municipal Police's Day,2019-08-29,False,PL
Day of Solidarity and Freedom,2019-08-31,False,PL
The Day Germany Invaded Poland in 1939,2019-09-01,False,PL
Veterans Day,2019-09-01,False,PL
Sybirak's Day,2019-09-17,False,PL
The Day Russia Invaded Poland in 1939,2019-09-17,False,PL
Customs Service Day,2019-09-21,False,PL
World Car-Free Day,2019-09-22,False,PL
September Equinox,2019-09-23,False,PL
Polish Underground State's Day,2019-09-27,False,PL
Boy's Day,2019-09-30,False,PL
Animals' Day,2019-10-04,False,PL
World Animal Day,2019-10-04,False,PL
Paramedics' Day,2019-10-13,False,PL
Teachers' Day,2019-10-14,False,PL
Pope John Paul II Day,2019-10-16,False,PL
Postman's Day,2019-10-18,False,PL
Mongrel's Day,2019-10-25,False,PL
Halloween,2019-10-31,False,PL
All Saints' Day,2019-11-01,True,PL
Civil Service Day,2019-11-11,False,PL
National Independence Day,2019-11-11,True,PL
Social Workers' Day,2019-11-21,False,PL
Saint Andrew's Day,2019-11-29,False,PL
Miners' Day,2019-12-04,False,PL
Saint Nicholas' Day,2019-12-06,False,PL
Martial Law Victims Remembrance Day,2019-12-13,False,PL
December Solstice,2019-12-22,False,PL
Christmas Eve,2019-12-24,False,PL
Christmas Day,2019-12-25,True,PL
Saint Stephen's Day,2019-12-26,False,PL
Second Day of Christmastide,2019-12-26,True,PL
New Year's Eve,2019-12-31,False,PL
New Year's Day,2019-01-01,True,PT
"Solemnity of Mary, Mother of God",2019-01-01,True,PT
World Wildlife Day,2019-03-03,False,PT
Shrove Tuesday,2019-03-05,True,PT
Father's Day,2019-03-19,False,PT
March Equinox,2019-03-20,False,PT
Good Friday,2019-04-19,True,PT
Easter,2019-04-21,True,PT
Freedom Day,2019-04-25,True,PT
Labor Day,2019-05-01,True,PT
Mother's Day,2019-05-05,False,PT
Azores Day,2019-06-01,True,PT
Portugal Day,2019-06-10,True,PT
Feast of Corpus Christi,2019-06-20,True,PT
June Solstice,2019-06-21,False,PT
International Asteroid Day,2019-06-30,False,PT
Nelson Mandela International Day,2019-07-18,False,PT
Assumption of Mary,2019-08-15,True,PT
September Equinox,2019-09-23,False,PT
Republic Implantation,2019-10-05,True,PT
All Saints' Day,2019-11-01,True,PT
Restoration of Independence,2019-12-01,True,PT
Feast of the Immaculate Conception,2019-12-08,True,PT
December Solstice,2019-12-22,False,PT
Christmas Eve,2019-12-24,False,PT
Christmas Day,2019-12-25,True,PT
New Year's Eve,2019-12-31,False,PT
New Year's Day,2019-01-01,True,PR
Eve of Kings,2019-01-05,False,PR
Day of the Three Wise Men,2019-01-06,True,PR
Commemoration of the Birth of Eugenio María de Hostos,2019-01-14,False,PR
"Commemoration of the Birthday of Martin Luther King, Jr.",2019-01-21,True,PR
Valentine's Day,2019-02-14,False,PR
Presidents' Day,2019-02-18,True,PR
March Equinox,2019-03-20,False,PR
Day of the Abolition of Slavery,2019-03-22,True,PR
Commemoration of the Birth of José de Diego,2019-04-15,False,PR
Good Friday,2019-04-19,False,PR
Easter,2019-04-21,False,PR
Mother's Day,2019-05-12,True,PR
Memorial Day,2019-05-27,True,PR
Father's Day,2019-06-16,True,PR
June Solstice,2019-06-21,False,PR
United States Independence Day,2019-07-04,True,PR
Commemoration of the Birthday of Luis Muñoz Rivera,2019-07-15,False,PR
Commemoration of the Commonwealth,2019-07-25,True,PR
Commemoration of the Birth of José Celso Barbosa,2019-07-27,False,PR
Labor Day,2019-09-02,True,PR
September Equinox,2019-09-23,False,PR
Discovery of America,2019-10-12,True,PR
Halloween,2019-10-31,False,PR
Veterans Day,2019-11-11,True,PR
Discovery Day of Puerto Rico,2019-11-19,True,PR
Thanksgiving Day,2019-11-28,True,PR
December Solstice,2019-12-22,False,PR
Christmas Eve,2019-12-24,False,PR
Christmas Day,2019-12-25,True,PR
New Year's Eve,2019-12-31,False,PR
New Year's Day,2019-01-01,False,QA
National Sports Day,2019-02-12,True,QA
World Wildlife Day,2019-03-03,False,QA
March Equinox,2019-03-20,False,QA
Mother's Day,2019-03-21,False,QA
Festival of Breaking the Fast,2019-06-04,True,QA
Second Day of the Festival of Breaking the Fast,2019-06-05,True,QA
Third Day of the Festival of Breaking the Fast,2019-06-06,True,QA
Father's Day,2019-06-16,False,QA
June Solstice,2019-06-21,False,QA
International Asteroid Day,2019-06-30,False,QA
Nelson Mandela International Day,2019-07-18,False,QA
Feast of the Sacrifice,2019-08-11,True,QA
Second Day of the Feast of the Sacrifice,2019-08-12,True,QA
Third Day of the Feast of the Sacrifice,2019-08-13,True,QA
Fourth Day of the Feast of the Sacrifice,2019-08-14,True,QA
September Equinox,2019-09-23,False,QA
Qatar National Day,2019-12-18,True,QA
December Solstice,2019-12-22,False,QA
New Year's Eve,2019-12-31,False,QA
New Year's Day,2019-01-01,True,RE
March Equinox,2019-03-20,False,RE
Easter Monday,2019-04-22,True,RE
Labor Day,2019-05-01,True,RE
WWII Victory Day,2019-05-08,True,RE
Feast of the Ascension of Jesus Christ,2019-05-30,True,RE
Pentecost Monday,2019-06-10,True,RE
June Solstice,2019-06-21,False,RE
Bastille Day,2019-07-14,True,RE
Assumption of Mary,2019-08-15,True,RE
September Equinox,2019-09-23,False,RE
All Saints' Day,2019-11-01,True,RE
Armistice Day,2019-11-11,True,RE
Abolition of Slavery,2019-12-20,True,RE
December Solstice,2019-12-22,False,RE
Christmas Eve,2019-12-24,False,RE
Christmas Day,2019-12-25,True,RE
New Year's Eve,2019-12-31,False,RE
New Year's Day,2019-01-01,True,RO
Second Day of the New Year,2019-01-02,True,RO
Union Day,2019-01-24,True,RO
World Wildlife Day,2019-03-03,False,RO
March Equinox,2019-03-20,False,RO
Easter,2019-04-21,True,RO
Labor Day,2019-05-01,True,RO
Mother's Day,2019-05-05,False,RO
Father's Day,2019-05-12,False,RO
Children's Day,2019-06-01,True,RO
Pentecost,2019-06-09,True,RO
Pentecost Monday,2019-06-10,True,RO
June Solstice,2019-06-21,False,RO
International Asteroid Day,2019-06-30,False,RO
Nelson Mandela International Day,2019-07-18,False,RO
Dormition of the Theotokos,2019-08-15,True,RO
September Equinox,2019-09-23,False,RO
Saint Andrew's Day,2019-11-30,True,RO
Great Union Day,2019-12-01,True,RO
December Solstice,2019-12-22,False,RO
Christmas Eve,2019-12-24,False,RO
Christmas Day,2019-12-25,True,RO
Day after Christmas,2019-12-26,True,RO
New Year's Eve,2019-12-31,False,RO
New Year's Day,2019-01-01,True,RU
Second Day of the New Year,2019-01-02,True,RU
Third Day of the New Year,2019-01-03,True,RU
Fourth Day of the New Year,2019-01-04,True,RU
Fifth Day of the New Year,2019-01-05,True,RU
Orthodox Christmas Eve,2019-01-06,False,RU
Sixth Day of the New Year,2019-01-06,True,RU
Orthodox Christmas Day,2019-01-07,True,RU
Seventh Day of the New Year,2019-01-07,False,RU
Eighth Day of the New Year,2019-01-08,True,RU
Prosecutor General's Day,2019-01-12,False,RU
Old New Year's Day,2019-01-14,False,RU
Tatiana Day,2019-01-25,False,RU
Valentine's Day,2019-02-14,False,RU
International Duties Memorial Day,2019-02-15,False,RU
Defender of the Fatherland Day,2019-02-23,True,RU
Special Operations Forces Day,2019-02-27,False,RU
World Wildlife Day,2019-03-03,False,RU
International Women's Day,2019-03-08,True,RU
March Equinox,2019-03-20,False,RU
Cultural Workers' Day,2019-03-25,False,RU
Easter,2019-04-21,False,RU
Local Self-Government Day,2019-04-21,False,RU
Memorial Day of Radiation Accidents and Catastrophes,2019-04-26,False,RU
Day of Russian Parliamentarism,2019-04-27,False,RU
Spring and Labor Day,2019-05-01,True,RU
Victory Day,2019-05-09,True,RU
Day of the Russian Language,2019-06-06,False,RU
Social Workers' Day,2019-06-08,False,RU
Russia Day,2019-06-12,True,RU
June Solstice,2019-06-21,False,RU
International Asteroid Day,2019-06-30,False,RU
Nelson Mandela International Day,2019-07-18,False,RU
Navy Day,2019-07-28,False,RU
Railway Workers' Day,2019-08-04,False,RU
Russian Railway Troops Day,2019-08-06,False,RU
Sports Day,2019-08-10,False,RU
Russian Air Force Day,2019-08-12,False,RU
National Flag Day,2019-08-22,False,RU
Film and Movies Day,2019-08-27,False,RU
September Equinox,2019-09-23,False,RU
Day of Machine-Building industry workers,2019-09-29,False,RU
International Day of Older Persons Russian Ground Forces Day,2019-10-01,False,RU
Russian Aerospace Defence Forces Day,2019-10-04,False,RU
Day of Advertisement industry Workers,2019-10-23,False,RU
Day of Special Forces of the Armed Forces,2019-10-24,False,RU
Day of Customs Workers,2019-10-25,False,RU
Day of Security services of the MVD,2019-10-29,False,RU
