PrescriptionIndex,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
3,Spain,,2020-08-02,0,2,1,0,0,1,1,3,0,2,0,1
3,Spain,,2020-08-03,2,0,0,1,1,2,0,3,0,2,1,3
3,Spain,,2020-08-04,2,2,0,3,1,1,1,2,0,0,1,1
3,Estonia,,2020-08-01,2,1,1,3,1,2,0,3,1,2,1,3
3,Estonia,,2020-08-02,0,1,0,3,0,2,1,1,1,1,0,0
3,Estonia,,2020-08-03,1,1,1,0,0,0,0,3,0,1,0,1
3,Estonia,,2020-08-04,2,0,0,0,1,0,1,3,1,2,0,3
3,Ethiopia,,2020-08-01,1,1,0,0,0,2,0,2,0,0,1,3
3,Ethiopia,,2020-08-02,2,2,1,1,1,1,0,2,1,2,1,0
3,Ethiopia,,2020-08-03,2,2,1,3,1,2,1,3,1,1,1,0
3,Ethiopia,,2020-08-04,1,2,1,2,1,1,0,0,1,2,0,0
3,Finland,,2020-08-01,2,0,1,3,0,1,1,2,1,0,1,2
3,Finland,,2020-08-02,1,2,0,3,1,0,1,1,0,1,0,1
3,Finland,,2020-08-03,0,0,1,1,0,0,1,1,0,2,0,3
3,Finland,,2020-08-04,0,0,1,1,1,2,1,2,0,1,1,1
3,Fiji,,2020-08-01,2,0,0,0,0,1,1,3,0,1,0,2
3,Fiji,,2020-08-02,2,2,1,2,1,0,0,3,0,1,0,2
3,Fiji,,2020-08-03,1,0,1,3,0,0,1,1,1,0,0,0
3,Fiji,,2020-08-04,2,0,0,3,1,2,1,0,1,0,1,2
3,France,,2020-08-01,2,2,0,3,1,1,1,2,1,0,0,0
3,France,,2020-08-02,2,1,0,0,1,0,0,2,0,1,1,3
3,France,,2020-08-03,1,0,0,1,0,1,0,2,1,1,1,1
3,France,,2020-08-04,0,1,1,0,0,0,0,3,1,2,1,2
3,Faeroe Islands,,2020-08-01,1,1,0,3,1,1,0,0,0,0,1,1
3,Faeroe Islands,,2020-08-02,1,1,1,2,1,1,1,2,1,0,0,2
3,Faeroe Islands,,2020-08-03,0,0,1,0,0,0,0,2,0,1,1,2
3,Faeroe Islands,,2020-08-04,0,0,1,0,1,2,0,0,1,1,1,1
3,Gabon,,2020-08-01,0,2,1,3,1,1,0,0,0,2,0,1
3,Gabon,,2020-08-02,2,2,0,2,1,1,1,1,1,0,0,0
3,Gabon,,2020-08-03,2,1,0,1,1,0,1,1,0,0,0,0
3,Gabon,,2020-08-04,2,1,0,2,0,1,1,0,1,0,1,1
3,United Kingdom,,2020-08-01,2,0,1,1,0,0,0,2,1,0,0,0
3,United Kingdom,,2020-08-02,2,2,1,2,0,0,1,1,1,0,1,2
3,United Kingdom,,2020-08-03,2,2,0,0,0,0,1,3,1,1,0,2
3,United Kingdom,,2020-08-04,2,0,0,1,1,1,1,3,1,1,0,1
3,United Kingdom,England,2020-08-01,1,2,1,3,0,2,0,0,0,0,0,1
3,United Kingdom,England,2020-08-02,2,2,0,2,0,0,1,1,1,0,0,3
3,United Kingdom,England,2020-08-03,0,0,1,0,1,0,0,2,0,0,1,0
3,United Kingdom,England,2020-08-04,0,2,0,3,0,1,1,3,1,2,0,2
3,United Kingdom,Northern Ireland,2020-08-01,0,1,0,3,0,0,0,3,1,0,1,0
3,United Kingdom,Northern Ireland,2020-08-02,1,1,1,2,1,2,0,2,0,0,1,3
3,United Kingdom,Northern Ireland,2020-08-03,0,0,1,1,0,2,1,2,0,0,1,0
3,United Kingdom,Northern Ireland,2020-08-04,2,0,1,3,0,0,1,3,0,2,1,0
3,United Kingdom,Scotland,2020-08-01,0,2,1,1,1,1,0,3,0,1,1,1
3,United Kingdom,Scotland,2020-08-02,2,1,1,3,0,0,1,2,1,2,1,0
3,United Kingdom,Scotland,2020-08-03,1,0,0,0,1,1,1,0,1,1,1,0
3,United Kingdom,Scotland,2020-08-04,0,0,0,2,0,1,0,3,0,1,0,1
3,United Kingdom,Wales,2020-08-01,1,0,0,2,0,2,1,0,1,0,0,2
3,United Kingdom,Wales,2020-08-02,0,2,1,1,1,2,1,0,1,1,0,1
3,United Kingdom,Wales,2020-08-03,1,2,1,2,0,1,0,0,0,1,1,0
3,United Kingdom,Wales,2020-08-04,1,0,0,2,1,2,1,1,0,0,1,1
3,Georgia,,2020-08-01,1,1,0,0,1,2,1,0,0,0,0,1
3,Georgia,,2020-08-02,2,0,0,1,0,0,0,2,0,1,1,2
3,Georgia,,2020-08-03,0,1,0,3,0,1,0,1,0,0,0,3
3,Georgia,,2020-08-04,1,1,0,0,1,1,0,1,1,1,1,3
3,Ghana,,2020-08-01,2,0,0,1,0,0,0,1,1,2,0,0
3,Ghana,,2020-08-02,0,2,1,0,1,1,0,0,0,1,1,0
3,Ghana,,2020-08-03,2,0,0,0,1,0,1,1,1,1,1,1
3,Ghana,,2020-08-04,1,2,1,3,0,1,0,3,0,1,1,3
3,Guinea,,2020-08-01,1,0,1,2,0,1,0,0,1,0,1,1
3,Guinea,,2020-08-02,2,1,0,2,0,1,0,2,0,2,1,0
3,Guinea,,2020-08-03,0,1,0,2,0,2,1,3,0,0,1,3
3,Guinea,,2020-08-04,1,2,0,1,1,2,0,1,0,1,0,3
3,Gambia,,2020-08-01,0,0,1,3,0,1,1,2,0,2,0,3
3,Gambia,,2020-08-02,1,1,1,1,0,1,1,3,0,0,1,2
3,Gambia,,2020-08-03,2,0,1,0,1,1,1,1,1,0,0,0
3,Gambia,,2020-08-04,1,1,0,3,1,2,0,0,1,2,1,2
3,Greece,,2020-08-01,1,1,1,3,1,0,1,2,0,0,1,3
3,Greece,,2020-08-02,0,2,1,3,0,2,0,2,1,2,0,2
3,Greece,,2020-08-03,2,2,1,2,1,2,1,3,0,2,0,0
3,Greece,,2020-08-04,1,1,1,2,0,2,1,0,1,0,1,0
3,Greenland,,2020-08-01,2,2,0,3,0,2,1,1,0,1,0,0
3,Greenland,,2020-08-02,2,0,1,2,1,0,1,2,0,0,0,0
3,Greenland,,2020-08-03,1,1,0,0,1,0,1,3,1,2,1,0
3,Greenland,,2020-08-04,0,0,0,1,0,2,1,2,1,2,0,3
3,Guatemala,,2020-08-01,1,0,1,1,0,1,0,3,0,2,0,3
3,Guatemala,,2020-08-02,2,2,1,2,0,0,1,1,1,2,0,2
3,Guatemala,,2020-08-03,0,0,0,3,0,1,0,2,1,1,0,0
3,Guatemala,,2020-08-04,2,1,0,2,1,0,1,2,0,0,1,1
3,Guam,,2020-08-01,2,0,1,2,0,1,0,2,0,2,0,0
3,Guam,,2020-08-02,0,0,1,0,1,0,0,2,1,1,0,0
3,Guam,,2020-08-03,2,2,0,1,0,2,1,3,1,2,0,0
3,Guam,,2020-08-04,1,2,0,2,0,1,1,1,0,0,0,2
3,Guyana,,2020-08-01,0,1,0,3,0,0,0,2,1,2,0,2
3,Guyana,,2020-08-02,1,0,1,3,0,0,0,2,1,2,0,0
3,Guyana,,2020-08-03,0,0,0,1,0,0,1,3,0,1,0,3
3,Guyana,,2020-08-04,1,2,1,3,1,0,1,3,1,2,0,2
3,Hong Kong,,2020-08-01,1,0,1,0,0,2,1,3,0,2,1,1
3,Hong Kong,,2020-08-02,1,0,0,2,1,1,1,2,1,1,0,2
3,Hong Kong,,2020-08-03,2,1,0,3,0,0,1,2,0,2,1,0
3,Hong Kong,,2020-08-04,0,2,1,0,0,1,1,1,1,1,0,3
3,Honduras,,2020-08-01,1,2,1,3,1,1,1,0,0,1,0,1
3,Honduras,,2020-08-02,1,2,1,3,1,2,1,2,0,0,0,3
3,Honduras,,2020-08-03,1,2,0,0,0,0,0,3,0,0,1,0
3,Honduras,,2020-08-04,2,1,1,2,1,2,1,0,0,0,1,2
3,Croatia,,2020-08-01,2,0,1,0,1,0,0,1,0,2,1,1
3,Croatia,,2020-08-02,0,2,0,0,1,1,0,3,1,1,0,1
3,Croatia,,2020-08-03,1,2,1,0,1,1,0,0,0,2,0,1
3,Croatia,,2020-08-04,1,0,0,0,0,0,1,2,0,2,1,0
3,Haiti,,2020-08-01,2,0,0,2,1,1,0,2,0,0,1,3
3,Haiti,,2020-08-02,2,1,0,2,0,1,0,0,1,1,0,2
3,Haiti,,2020-08-03,2,1,0,2,0,2,0,2,1,1,1,2
3,Haiti,,2020-08-04,0,2,1,0,1,0,1,0,0,2,0,1
3,Hungary,,2020-08-01,1,1,1,1,1,2,1,2,1,1,1,3
3,Hungary,,2020-08-02,1,0,1,3,1,2,0,0,1,0,1,2
3,Hungary,,2020-08-03,1,0,0,3,0,1,0,1,0,0,1,0
3,Hungary,,2020-08-04,0,0,0,3,0,2,0,3,0,1,0,0
3,Indonesia,,2020-08-01,1,0,1,2,1,1,1,2,0,2,0,0
3,Indonesia,,2020-08-02,1,2,1,1,0,0,1,1,0,2,1,0
3,Indonesia,,2020-08-03,0,2,0,1,0,2,1,2,0,0,1,2
3,Indonesia,,2020-08-04,1,1,0,3,1,1,1,0,0,0,0,1
3,India,,2020-08-01,1,0,0,1,1,2,0,1,0,2,0,3
3,India,,2020-08-02,0,2,0,3,0,0,0,0,1,2,1,3
3,India,,2020-08-03,2,1,0,1,1,1,0,3,0,2,0,0
3,India,,2020-08-04,1,1,0,2,1,2,0,1,0,1,0,1
3,Ireland,,2020-08-01,1,0,0,0,0,2,1,1,0,2,0,0
3,Ireland,,2020-08-02,2,1,0,3,1,1,1,2,1,0,0,0
3,Ireland,,2020-08-03,0,1,0,2,1,1,1,1,1,1,1,3
3,Ireland,,2020-08-04,0,0,1,3,0,1,0,2,1,2,1,1
3,Iran,,2020-08-01,2,0,0,1,0,2,0,0,1,1,1,1
3,Iran,,2020-08-02,0,1,1,1,0,0,0,3,1,1,0,3
3,Iran,,2020-08-03,0,0,0,2,0,0,1,0,0,2,0,2
3,Iran,,2020-08-04,1,1,1,0,0,1,1,3,1,0,1,1
3,Iraq,,2020-08-01,1,0,1,1,0,2,1,0,0,0,0,0
3,Iraq,,2020-08-02,1,2,1,3,1,2,1,1,0,2,1,3
3,Iraq,,2020-08-03,1,0,1,1,0,0,1,0,1,0,0,2
3,Iraq,,2020-08-04,0,2,1,1,0,1,0,0,0,1,0,0
3,Iceland,,2020-08-01,0,1,0,0,0,0,0,1,0,0,1,0
3,Iceland,,2020-08-02,2,2,0,3,0,0,0,0,0,0,0,1
3,Iceland,,2020-08-03,2,2,1,0,1,0,0,1,0,0,0,0
3,Iceland,,2020-08-04,0,0,0,3,0,0,0,3,1,2,0,0
3,Israel,,2020-08-01,0,1,0,1,0,1,1,2,0,2,0,3
3,Israel,,2020-08-02,0,0,1,1,0,1,1,1,1,0,1,2
3,Israel,,2020-08-03,1,2,1,0,0,0,1,0,0,1,1,2
3,Israel,,2020-08-04,2,2,0,2,1,2,1,1,0,0,0,0
3,Italy,,2020-08-01,2,1,1,1,1,2,0,0,1,2,1,1
3,Italy,,2020-08-02,0,1,0,1,1,2,0,1,1,0,1,0
3,Italy,,2020-08-03,0,2,0,2,1,2,0,3,1,1,0,2
3,Italy,,2020-08-04,0,0,1,2,1,2,0,1,1,1,0,3
3,Jamaica,,2020-08-01,2,0,1,1,1,0,0,2,0,0,1,0
3,Jamaica,,2020-08-02,0,1,1,3,0,0,1,2,1,0,0,1
3,Jamaica,,2020-08-03,2,0,0,3,0,0,0,1,1,0,0,0
3,Jamaica,,2020-08-04,2,0,1,2,0,0,0,3,1,2,1,2
3,Jordan,,2020-08-01,1,1,0,2,0,2,0,1,1,0,0,2
3,Jordan,,2020-08-02,0,2,0,2,0,2,1,0,1,1,1,2
3,Jordan,,2020-08-03,0,0,1,2,0,2,0,2,0,0,0,3
3,Jordan,,2020-08-04,2,1,0,3,1,2,1,2,0,1,0,0
3,Japan,,2020-08-01,0,0,1,2,1,0,1,3,0,2,1,1
3,Japan,,2020-08-02,2,1,1,0,0,1,1,0,0,2,0,2
3,Japan,,2020-08-03,1,1,1,1,0,2,0,1,1,2,0,3
3,Japan,,2020-08-04,2,1,0,0,1,1,1,0,0,1,1,2
3,Kazakhstan,,2020-08-01,1,1,1,2,1,2,0,2,0,0,0,1
3,Kazakhstan,,2020-08-02,2,1,1,3,1,1,0,0,0,0,1,1
3,Kazakhstan,,2020-08-03,1,0,1,1,1,2,0,2,0,1,1,3
3,Kazakhstan,,2020-08-04,0,1,0,3,0,2,1,3,1,2,1,0
3,Kenya,,2020-08-01,0,1,0,0,1,0,0,2,0,2,1,0
3,Kenya,,2020-08-02,0,1,0,1,1,2,0,3,0,1,0,0
3,Kenya,,2020-08-03,2,0,0,1,1,1,1,2,1,2,0,1
3,Kenya,,2020-08-04,0,0,0,2,0,0,1,1,0,2,0,2
3,Kyrgyz Republic,,2020-08-01,0,1,1,0,0,0,0,1,0,2,1,2
3,Kyrgyz Republic,,2020-08-02,1,2,0,2,1,0,0,1,1,0,0,0
3,Kyrgyz Republic,,2020-08-03,1,2,1,2,0,1,0,0,0,2,1,1
3,Kyrgyz Republic,,2020-08-04,0,0,0,1,1,0,1,1,1,1,1,2
3,Cambodia,,2020-08-01,1,2,0,0,1,2,0,0,1,0,1,3
3,Cambodia,,2020-08-02,0,2,1,0,1,1,1,2,0,0,0,2
3,Cambodia,,2020-08-03,0,0,0,2,0,2,1,3,1,0,0,2
3,Cambodia,,2020-08-04,0,2,1,2,0,1,1,3,0,1,0,3
3,South Korea,,2020-08-01,0,2,1,3,1,0,0,3,1,2,1,0
3,South Korea,,2020-08-02,1,1,0,2,0,1,1,3,0,2,0,3
3,South Korea,,2020-08-03,2,1,0,1,0,1,0,1,0,1,1,1
3,South Korea,,2020-08-04,2,1,1,3,0,2,0,0,1,0,1,2
3,Kuwait,,2020-08-01,1,0,0,1,0,0,0,2,1,1,1,2
3,Kuwait,,2020-08-02,1,2,1,3,1,2,1,3,0,1,0,1
3,Kuwait,,2020-08-03,2,1,0,3,1,2,1,2,1,1,1,0
3,Kuwait,,2020-08-04,1,0,0,3,1,0,1,3,0,1,1,0
3,Laos,,2020-08-01,0,0,0,1,0,2,0,2,1,1,1,2
3,Laos,,2020-08-02,1,1,1,2,0,1,0,2,1,1,0,3
3,Laos,,2020-08-03,2,1,0,0,0,1,1,0,0,1,0,3
3,Laos,,2020-08-04,0,2,0,2,1,2,1,0,1,0,0,1
3,Lebanon,,2020-08-01,0,0,1,2,1,0,1,0,1,0,1,0
3,Lebanon,,2020-08-02,1,1,1,1,1,0,0,2,0,2,0,2
3,Lebanon,,2020-08-03,2,1,1,0,1,2,1,1,0,2,0,3
3,Lebanon,,2020-08-04,0,1,1,1,0,0,1,2,1,1,0,2
3,Liberia,,2020-08-01,2,1,1,0,1,0,0,0,1,2,1,2
3,Liberia,,2020-08-02,0,0,0,1,1,1,1,2,1,1,1,0
3,Liberia,,2020-08-03,0,1,0,0,0,1,1,0,1,1,0,0
3,Liberia,,2020-08-04,2,0,0,2,0,2,0,3,0,2,0,1
3,Libya,,2020-08-01,2,2,1,3,0,0,1,0,0,1,0,2
3,Libya,,2020-08-02,1,2,1,0,0,2,1,1,1,0,1,0
3,Libya,,2020-08-03,0,2,0,0,1,2,1,3,1,1,0,0
3,Libya,,2020-08-04,0,0,0,3,1,0,1,2,1,2,0,3
3,Sri Lanka,,2020-08-01,0,2,0,3,1,1,0,3,0,0,1,1
3,Sri Lanka,,2020-08-02,2,2,1,3,0,2,0,0,0,1,1,0
3,Sri Lanka,,2020-08-03,0,2,0,2,0,2,1,0,1,1,0,1
3,Sri Lanka,,2020-08-04,1,1,0,3,0,1,1,2,1,1,1,3
3,Lesotho,,2020-08-01,1,0,1,2,1,1,1,1,1,1,0,2
3,Lesotho,,2020-08-02,0,1,0,3,0,0,0,2,0,2,1,2
3,Lesotho,,2020-08-03,1,1,0,1,1,2,1,1,1,0,1,3
3,Lesotho,,2020-08-04,2,2,1,2,1,0,1,1,0,1,1,3
3,Lithuania,,2020-08-01,1,0,1,3,0,2,0,2,1,1,0,0
3,Lithuania,,2020-08-02,0,0,0,0,1,1,0,2,1,2,0,1
3,Lithuania,,2020-08-03,0,1,1,0,1,0,0,0,0,0,1,0
3,Lithuania,,2020-08-04,0,2,0,0,1,2,1,2,1,0,1,3
3,Luxembourg,,2020-08-01,0,1,1,1,1,1,1,0,0,2,1,1
3,Luxembourg,,2020-08-02,0,2,0,1,1,0,1,2,0,1,0,2
3,Luxembourg,,2020-08-03,2,2,1,1,0,0,0,2,1,2,0,3
3,Luxembourg,,2020-08-04,0,1,0,2,0,1,0,2,1,1,0,2
3,Latvia,,2020-08-01,1,0,0,2,0,0,0,1,1,1,0,1
3,Latvia,,2020-08-02,0,2,0,2,0,1,1,0,0,0,1,2
3,Latvia,,2020-08-03,2,2,0,0,1,1,1,3,0,0,0,2
3,Latvia,,2020-08-04,0,2,0,3,1,1,1,1,1,0,1,3
3,Macao,,2020-08-01,0,1,0,1,1,0,1,0,1,2,0,1
3,Macao,,2020-08-02,0,2,0,0,0,0,1,0,1,2,0,3
3,Macao,,2020-08-03,1,1,0,1,0,2,1,2,1,0,1,2
3,Macao,,2020-08-04,0,2,0,2,0,2,1,3,0,2,0,2
3,Morocco,,2020-08-01,1,0,1,1,1,2,1,0,0,1,0,1
3,Morocco,,2020-08-02,2,1,0,0,1,2,0,0,1,2,1,1
3,Morocco,,2020-08-03,1,1,0,0,1,2,1,0,0,2,1,1
3,Morocco,,2020-08-04,2,0,1,3,1,0,0,0,1,1,1,2
3,Monaco,,2020-08-01,2,0,0,3,1,1,1,3,1,2,0,1
3,Monaco,,2020-08-02,1,2,0,3,0,2,0,3,0,0,0,2
3,Monaco,,2020-08-03,0,1,0,0,1,2,0,3,1,2,0,3
3,Monaco,,2020-08-04,2,2,0,0,1,0,1,3,0,2,1,3
3,Moldova,,2020-08-01,2,2,1,1,1,1,1,2,0,2,1,2
3,Moldova,,2020-08-02,0,2,0,2,1,0,1,2,1,1,1,2
3,Moldova,,2020-08-03,2,2,0,2,0,1,0,3,0,0,0,3
3,Moldova,,2020-08-04,1,0,0,3,0,0,1,1,0,0,1,3
3,Madagascar,,2020-08-01,1,2,1,3,1,1,1,0,1,0,0,0
3,Madagascar,,2020-08-02,2,1,0,0,1,1,0,3,1,2,1,0
3,Madagascar,,2020-08-03,0,0,0,1,1,0,1,2,1,1,1,0
3,Madagascar,,2020-08-04,0,2,0,0,0,2,1,2,0,1,0,1
3,Mexico,,2020-08-01,2,0,1,0,1,2,1,3,1,2,1,2
3,Mexico,,2020-08-02,0,0,1,1,0,2,0,2,0,1,1,0
3,Mexico,,2020-08-03,2,0,1,3,0,1,1,3,1,1,0,3
3,Mexico,,2020-08-04,2,2,0,2,1,1,0,0,0,0,0,3
3,Mali,,2020-08-01,2,2,1,1,1,1,0,2,0,2,0,1
3,Mali,,2020-08-02,1,1,0,0,0,1,0,2,0,1,1,0
3,Mali,,2020-08-03,0,1,0,3,1,0,0,3,1,1,1,2
3,Mali,,2020-08-04,1,2,0,1,0,1,1,0,1,1,0,2
3,Myanmar,,2020-08-01,1,0,0,3,0,2,1,0,1,0,1,3
3,Myanmar,,2020-08-02,0,0,1,2,1,0,1,1,0,0,1,0
3,Myanmar,,2020-08-03,1,2,0,2,0,2,1,3,1,0,0,2
3,Myanmar,,2020-08-04,1,0,0,2,0,0,0,3,1,1,1,2
3,Mongolia,,2020-08-01,0,2,0,0,0,0,0,1,0,0,0,2
3,Mongolia,,2020-08-02,2,2,0,1,0,1,0,0,1,0,1,2
3,Mongolia,,2020-08-03,1,2,1,2,0,0,0,0,0,1,1,2
3,Mongolia,,2020-08-04,0,2,0,0,0,0,0,3,0,0,1,3
3,Mozambique,,2020-08-01,1,1,0,0,1,2,0,0,1,0,1,2
3,Mozambique,,2020-08-02,2,0,0,3,1,1,1,0,0,2,0,2
3,Mozambique,,2020-08-03,0,0,1,3,1,2,0,0,0,0,0,1
3,Mozambique,,2020-08-04,1,0,1,2,0,1,1,1,1,2,1,0
3,Mauritania,,2020-08-01,1,2,0,1,0,0,1,1,0,2,1,1
3,Mauritania,,2020-08-02,1,2,1,1,0,2,0,0,1,2,1,0
3,Mauritania,,2020-08-03,1,0,1,2,0,2,1,3,0,2,1,1
3,Mauritania,,2020-08-04,1,1,1,2,0,2,1,0,1,1,1,2
3,Mauritius,,2020-08-01,1,1,1,1,1,2,0,0,1,2,1,1
3,Mauritius,,2020-08-02,0,0,0,3,0,1,0,0,0,2,1,2
3,Mauritius,,2020-08-03,2,2,0,3,1,2,1,1,0,0,0,0
3,Mauritius,,2020-08-04,1,0,1,3,0,0,1,2,0,0,0,0
3,Malawi,,2020-08-01,1,0,0,2,0,2,0,1,1,1,1,1
3,Malawi,,2020-08-02,2,0,0,1,1,2,1,2,0,1,0,2
3,Malawi,,2020-08-03,1,2,0,1,0,1,0,0,0,1,1,3
3,Malawi,,2020-08-04,0,2,0,3,1,0,1,1,0,2,0,0
3,Malaysia,,2020-08-01,1,2,0,1,0,0,1,2,1,0,1,0
3,Malaysia,,2020-08-02,0,2,0,2,1,2,0,1,1,2,0,1
3,Malaysia,,2020-08-03,0,2,0,0,0,0,0,3,0,1,1,0
3,Malaysia,,2020-08-04,2,0,1,0,1,0,0,1,0,0,0,0
3,Namibia,,2020-08-01,1,0,0,0,0,1,1,2,1,0,1,2
3,Namibia,,2020-08-02,0,1,0,0,1,0,0,1,0,2,0,0
3,Namibia,,2020-08-03,1,2,0,2,1,2,0,2,0,2,1,3
3,Namibia,,2020-08-04,2,1,0,3,0,0,1,2,0,2,1,0
3,Niger,,2020-08-01,0,1,1,2,0,2,0,3,0,2,1,2
3,Niger,,2020-08-02,2,1,0,3,1,2,0,2,1,2,1,3
3,Niger,,2020-08-03,2,1,0,3,1,0,1,0,1,0,0,3
3,Niger,,2020-08-04,0,2,1,3,0,0,0,2,0,2,0,1
3,Nigeria,,2020-08-01,2,1,0,1,0,2,0,3,1,2,1,0
3,Nigeria,,2020-08-02,2,0,0,2,0,0,0,1,1,2,1,0
3,Nigeria,,2020-08-03,0,2,0,3,1,0,1,1,1,1,0,2
3,Nigeria,,2020-08-04,0,2,0,0,0,2,1,2,1,1,0,0
3,Nicaragua,,2020-08-01,1,2,0,3,0,0,1,0,0,1,0,3
3,Nicaragua,,2020-08-02,0,1,1,3,1,2,1,1,0,0,0,3
3,Nicaragua,,2020-08-03,1,1,1,3,1,0,0,2,1,1,0,1
3,Nicaragua,,2020-08-04,2,1,1,3,1,2,0,1,1,0,0,0
3,Netherlands,,2020-08-01,0,0,0,0,0,2,0,0,1,2,1,3
3,Netherlands,,2020-08-02,0,2,1,1,0,1,1,1,1,1,0,3
3,Netherlands,,2020-08-03,2,0,0,2,1,2,0,2,1,2,1,0
3,Netherlands,,2020-08-04,1,0,1,3,0,2,0,2,0,1,0,1
3,Norway,,2020-08-01,0,2,0,0,1,1,1,0,1,2,0,0
3,Norway,,2020-08-02,2,2,1,2,0,0,0,1,0,1,1,0
3,Norway,,2020-08-03,0,0,0,0,1,1,1,1,1,2,1,0
3,Norway,,2020-08-04,0,1,0,0,1,1,1,2,0,0,0,3
3,Nepal,,2020-08-01,2,1,0,2,1,0,0,0,0,2,0,2
3,Nepal,,2020-08-02,1,0,0,1,1,1,0,3,1,0,0,2
3,Nepal,,2020-08-03,1,1,0,2,1,1,1,3,0,0,0,1
3,Nepal,,2020-08-04,1,0,0,2,1,2,0,0,1,2,0,0
3,New Zealand,,2020-08-01,1,1,1,3,1,1,0,1,0,1,0,0
3,New Zealand,,2020-08-02,2,0,0,0,1,0,0,3,1,0,0,0
3,New Zealand,,2020-08-03,1,2,0,3,0,2,1,0,0,2,0,2
3,New Zealand,,2020-08-04,1,0,1,1,0,0,1,3,0,0,1,0
3,Oman,,2020-08-01,1,1,1,1,1,1,0,0,0,2,0,3
3,Oman,,2020-08-02,2,2,1,3,1,1,1,1,1,0,1,0
3,Oman,,2020-08-03,2,1,0,3,1,1,1,2,1,0,0,2
3,Oman,,2020-08-04,1,1,0,3,1,0,0,3,0,2,0,2
3,Pakistan,,2020-08-01,0,0,0,1,0,0,1,0,1,1,0,3
3,Pakistan,,2020-08-02,1,1,0,2,0,0,1,1,0,0,1,3
3,Pakistan,,2020-08-03,2,0,1,2,1,0,0,2,0,1,1,1
3,Pakistan,,2020-08-04,1,1,0,0,0,2,1,2,0,1,1,0
3,Panama,,2020-08-01,0,1,0,3,1,0,0,3,0,2,1,0
3,Panama,,2020-08-02,0,2,0,1,0,1,1,1,1,1,1,1
3,Panama,,2020-08-03,0,0,1,0,0,2,0,1,0,2,0,2
3,Panama,,2020-08-04,0,2,1,2,0,2,0,0,1,2,0,1
3,Peru,,2020-08-01,0,2,1,1,0,0,0,1,0,2,0,2
3,Peru,,2020-08-02,2,1,0,3,0,0,1,3,1,2,0,2
3,Peru,,2020-08-03,0,1,1,0,0,2,0,0,1,2,1,2
3,Peru,,2020-08-04,0,0,1,1,0,1,1,2,1,2,0,0
3,Philippines,,2020-08-01,0,2,1,0,0,2,1,0,0,2,0,2
3,Philippines,,2020-08-02,0,1,0,3,1,1,0,3,1,0,1,1
3,Philippines,,2020-08-03,2,1,0,2,0,1,1,2,0,0,0,0
3,Philippines,,2020-08-04,2,1,1,0,1,2,1,1,1,0,1,0
3,Papua New Guinea,,2020-08-01,0,1,0,2,1,0,0,1,0,1,1,1
3,Papua New Guinea,,2020-08-02,2,1,0,1,0,2,0,3,0,0,1,1
3,Papua New Guinea,,2020-08-03,0,2,0,0,0,0,1,0,1,2,1,1
3,Papua New Guinea,,2020-08-04,2,1,0,2,0,0,1,0,0,2,1,0
3,Poland,,2020-08-01,1,1,1,3,0,1,1,3,1,2,1,1
3,Poland,,2020-08-02,2,0,0,1,1,0,1,1,1,1,0,2
3,Poland,,2020-08-03,2,2,1,2,0,1,1,1,1,0,1,1
3,Poland,,2020-08-04,1,0,1,3,0,2,1,0,1,1,1,1
3,Puerto Rico,,2020-08-01,0,1,0,3,0,0,1,0,1,0,1,0
3,Puerto Rico,,2020-08-02,0,0,0,0,0,2,0,2,0,1,0,2
3,Puerto Rico,,2020-08-03,2,2,1,3,0,0,1,0,0,2,0,0
3,Puerto Rico,,2020-08-04,0,1,1,2,1,0,0,3,1,1,1,0
3,Portugal,,2020-08-01,0,1,1,3,1,1,1,3,1,0,1,0
3,Portugal,,2020-08-02,0,2,1,2,1,1,1,1,1,2,1,3
3,Portugal,,2020-08-03,2,1,0,2,0,0,1,1,1,2,0,0
3,Portugal,,2020-08-04,2,2,1,1,0,1,1,3,0,1,1,2
3,Paraguay,,2020-08-01,0,1,0,1,0,0,0,3,1,1,1,2
3,Paraguay,,2020-08-02,2,2,1,0,0,1,0,3,1,0,0,1
3,Paraguay,,2020-08-03,1,2,1,0,0,2,0,2,1,2,0,0
3,Paraguay,,2020-08-04,2,1,1,0,1,1,0,0,0,1,0,3
3,Palestine,,2020-08-01,1,1,1,0,0,1,1,1,1,2,0,2
3,Palestine,,2020-08-02,0,0,0,2,1,0,0,2,0,2,0,1
3,Palestine,,2020-08-03,2,2,1,3,1,2,1,1,1,0,1,1
3,Palestine,,2020-08-04,2,0,0,1,1,2,1,3,0,2,0,3
3,Qatar,,2020-08-01,1,0,0,2,0,1,1,2,1,1,1,1
3,Qatar,,2020-08-02,0,1,1,2,0,2,1,0,1,2,0,0
3,Qatar,,2020-08-03,2,2,0,0,1,0,0,1,1,0,1,3
3,Qatar,,2020-08-04,2,1,1,0,0,2,0,1,0,2,0,0
3,Kosovo,,2020-08-01,0,2,0,1,0,1,1,3,1,0,1,3
3,Kosovo,,2020-08-02,0,1,0,1,0,2,0,3,0,0,1,3
